"caseid_new","w5_duration","w5_source","w5_complete","w5_status","w5x_qualified","w5x_marry","w5x_last","w5x_year","w5x_civil","w5x_month","w5x_civyear","w5x_civmonth","w5_q1","w5_q2","w5_sex_frequency","w5_p_monogamy","w5_identity","w5_outness","w5_q3","w5_q4","w5_mbtiming_month","w5_mbtiming_year","w5_q5","w5_q6","w5_q7","w5_mar_year","w5_mar_month","w5_q8","w5_civ_year","w5_civ_month","w5_q9","w5_q10","w5_nonmbtiming_year","w5_nonmbtiming_month","w5_broke_up","w5_HCMST_interview_fin_yrmo","w2345_combo_breakup","responded_to_w234or5","pp5_ppage","pp5_ppagecat","pp5_ppagect4","pp5_ppeduc","pp5_ppeducat","pp5_ppethm","pp5_ppgender","pp5_pphhhead","pp5_pphhsize","pp5_pphouse","pp5_ppincimp","pp5_ppmarit","pp5_ppcmdate_yrmo","pp5_newer","pp5_ppmsacat","pp5_ppreg4","pp5_ppreg9","pp5_pprent","pp5_ppt01","pp5_ppt25","pp5_ppt612","pp5_ppt1317","pp5_ppt18ov","pp5_ppwork","pp5_ppnet","ppmarit_2014","ppcmarit_2014_yrmo","ppmarit_2013","ppcmarit_2013_yrmo","ppmarit_2012","ppcmarit_2012_yrmo","ppmarit_2011","ppcmarit_2011_yrmo","ppmarit_2010","ppcmarit_2010_yrmo","ppmarit_2009","ppcmarit_2009_yrmo","ppmarit_2007","ppcmarit_2007_yrmo"
2478401,0,0,0,2,1,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,4,3,12,4,1,1,1,5,1,14,1,201007,0,0,2,4,1,0,0,1,2,2,1,1,0,0,0,0,0,0,0,0,1,201007,1,200904,1,200710
2479313,0,0,0,2,1,1,3,2011,0,4,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,3,2,10,3,1,2,1,3,3,15,1,201107,0,1,3,7,2,0,0,0,1,2,1,1,0,0,0,0,0,0,1,201107,3,201007,3,200904,3,200805
2480586,0,0,0,2,1,2,3,2011,0,4,2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,5,4,11,3,1,2,1,2,1,19,6,201107,0,1,2,4,1,0,0,0,0,2,5,1,0,0,0,0,0,0,6,201107,6,201007,6,200905,6,200806
2482586,0,0,0,2,1,2,4,2010,0,3,2010,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64,5,4,13,4,1,2,1,2,1,12,5,201007,0,1,2,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,5,201007,5,200904,6,200711
2483563,0,0,0,2,1,2,4,2010,1,6,2010,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,5,4,12,4,1,2,1,2,1,13,6,200905,0,1,4,9,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,6,200905,0,0
2484525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5,3,13,4,1,2,1,1,3,17,5,201405,1,1,3,5,1,0,0,0,0,1,1,1,5,201405,5,201305,5,201207,5,201107,5,201007,5,200904,5,200710
2485465,7,1,1,1,1,2,1,2013,0,4,2013,4,0,0,5,1,1,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,201503,0,1,52,4,3,10,3,1,1,0,2,1,7,5,201406,1,1,2,3,1,0,0,0,0,2,7,0,5,201406,5,201402,5,201206,5,201108,5,201007,5,200904,5,200710
2486245,0,0,0,2,1,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,2,2,12,4,1,2,1,4,1,13,1,201207,0,1,1,2,1,0,0,0,0,4,1,1,0,0,0,0,1,201207,1,201106,6,201007,6,200904,5,200710
2487583,1,1,1,1,1,2,1,2013,0,3,2013,3,0,0,3,1,1,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,201412,0,1,64,5,4,9,2,1,2,1,2,1,16,3,201405,1,1,1,1,1,0,0,0,0,2,5,1,3,201405,3,201307,3,201206,3,201106,6,201007,3,200905,3,200710
2488453,6,1,1,1,1,2,1,2013,0,5,2013,5,0,0,-1,1,1,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,201503,0,1,51,4,3,10,3,5,2,1,1,1,6,3,201303,0,0,3,5,1,0,0,0,0,1,1,0,0,0,0,0,3,201303,3,201107,3,201007,3,200904,3,200710
2489561,0,0,0,2,1,1,3,2011,0,5,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,5,4,10,3,1,1,1,1,1,16,1,200904,0,1,3,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,200904,1,200712
2490501,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,56,5,3,9,2,2,1,1,2,1,11,1,201405,1,1,3,5,1,0,0,0,0,2,1,1,1,201405,1,201305,1,201207,1,201107,1,201007,1,200905,1,200710
2491261,0,0,0,1,1,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,2,9,2,1,2,1,4,1,12,1,201305,0,1,3,6,1,0,0,2,0,2,7,1,0,0,1,201305,1,201207,1,201106,1,201007,1,200904,1,200710
2492401,0,0,0,4,1,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,4,3,12,4,1,2,1,4,1,16,1,201405,1,1,1,1,1,0,0,2,0,2,1,1,1,201405,1,201305,1,201207,1,201107,1,201007,1,200904,1,200804
2494291,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,-1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,35,3,2,12,4,1,1,1,4,1,15,1,201405,1,1,4,8,1,0,0,2,0,2,3,1,1,201405,1,201309,0,0,0,0,0,0,1,200904,1,200710
2496271,0,0,0,2,1,1,3,2011,0,4,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,2,12,4,1,1,1,2,1,11,1,201210,0,1,2,4,1,0,0,0,0,2,1,1,0,0,0,0,1,201210,1,201110,1,201007,1,200904,1,200802
2497286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,2,2,12,4,1,2,1,1,1,10,1,201007,0,1,3,7,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,201007,0,0,6,200710
2499671,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,72,6,4,11,3,1,2,1,2,1,19,1,201405,1,1,2,3,1,0,0,0,0,2,5,1,1,201405,1,201305,1,201209,1,201107,1,201007,1,200904,1,200710
2500281,1,1,1,2,1,1,3,2011,0,4,2009,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,34,2,2,8,1,2,2,0,1,3,10,5,201207,0,1,4,8,2,0,0,0,0,1,1,0,0,0,0,0,5,201207,5,201107,1,201007,1,200906,1,200804
2501285,0,0,0,4,1,1,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,2,2,12,4,1,2,1,1,2,15,5,200905,0,1,3,5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,200905,5,200710
2502671,0,0,0,3,1,1,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,6,4,5,1,1,1,1,4,1,9,1,200903,0,0,3,7,1,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0,0,0,1,200903,1,200710
2503411,0,0,0,2,1,1,3,2011,0,5,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,47,4,3,9,2,4,2,1,4,3,11,1,200904,0,1,4,9,2,0,0,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,1,200904,1,200711
2504476,7251,1,1,1,1,2,1,2013,1,3,2013,3,0,0,3,1,2,2,0,0,0,0,1,1,1,2014,6,0,0,0,0,0,0,0,0,201412,0,1,53,4,3,14,4,1,1,1,3,1,16,6,201405,1,1,2,3,1,0,0,0,0,3,1,1,6,201405,6,201307,6,201206,6,201107,6,201007,6,200904,6,200711
2505436,1,1,1,1,1,2,1,2013,0,3,2013,3,0,0,5,1,3,1,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,201412,0,1,49,4,3,13,4,1,2,0,2,1,15,6,201306,0,1,2,4,1,0,0,0,0,2,1,1,6,201411,6,201306,6,201206,6,201107,6,201007,6,200904,6,200712
2506506,1,1,1,1,1,2,1,2013,1,3,2013,3,0,0,5,1,2,1,0,0,0,0,1,1,1,2013,7,0,0,0,0,0,0,0,0,201412,0,1,56,5,3,14,4,1,1,1,2,1,19,1,201404,1,1,3,5,1,0,0,0,0,2,2,1,1,201404,1,201307,1,201206,6,201106,6,201007,6,200904,6,200710
2507563,0,0,0,2,1,2,5,2009,0,2,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5,4,13,4,1,2,1,1,1,9,3,200904,0,1,2,4,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,200904,3,200711
2508414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,47,4,3,12,4,4,1,1,4,1,7,3,201405,1,1,1,2,1,0,0,1,0,3,7,1,3,201405,3,201305,3,201208,3,201106,3,201007,4,200905,4,200711
2509465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,3,9,2,1,1,1,1,1,12,5,201405,1,0,2,3,1,0,0,0,0,1,1,1,5,201405,5,201305,5,201206,5,201107,5,201007,5,200906,5,200711
2510361,0,0,0,2,1,1,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,3,2,10,3,4,1,1,3,1,12,1,201007,0,1,3,7,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,201007,1,200904,1,200711
2511465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,4,3,13,4,1,2,1,2,3,11,6,201405,1,1,4,9,2,0,0,0,0,2,1,1,6,201405,5,201306,5,201207,5,201106,5,201005,5,200903,5,200711
2512476,0,0,0,2,1,2,5,2009,0,2,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,4,3,10,3,1,1,1,3,1,11,3,200904,0,1,4,8,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,3,200904,6,200710
2514683,0,0,0,2,1,2,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,6,4,9,2,1,1,1,1,1,9,3,200904,0,1,1,2,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,3,200904,3,200710
2515245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,2,1,8,1,3,1,1,2,3,10,5,201106,0,1,3,5,2,0,0,0,0,2,1,1,0,0,0,0,0,0,5,201106,5,201008,5,200907,5,200710
2516782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,7,4,9,2,1,1,1,1,3,10,2,201107,0,1,3,5,2,0,0,0,0,1,5,0,0,0,0,0,0,0,2,201107,2,201007,2,200904,2,200711
2517611,0,0,0,2,1,1,3,2011,0,5,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,6,4,12,4,1,2,1,2,1,13,1,201007,0,0,2,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,201007,1,200904,1,200802
2518321,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411,0,1,38,3,2,12,4,2,1,1,4,1,14,1,201404,1,1,3,7,1,0,1,1,0,2,1,1,1,201404,1,201304,1,201206,1,201106,1,201007,1,200904,1,200710
2519493,18,1,1,1,1,2,1,2013,0,3,2013,3,0,0,0,0,-1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,3,2014,4,1,201412,1,1,55,5,3,12,4,1,1,1,1,1,12,3,201404,1,0,2,4,1,0,0,0,0,1,1,0,3,201404,3,201307,3,201206,3,201106,3,201007,3,200904,3,200710
2520291,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,35,3,2,10,3,1,2,1,4,1,13,1,201405,1,0,2,3,1,0,0,1,1,2,1,1,1,201405,1,201304,1,201206,1,201107,1,201007,1,200904,1,200711
2522543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,4,11,3,1,2,1,1,2,13,3,201405,1,1,2,3,1,0,0,0,0,1,1,1,3,201405,3,201305,3,201208,3,201106,3,201007,3,200904,3,200710
2523563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,5,4,11,3,1,2,1,1,1,9,3,201108,0,1,2,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3,201108,3,201009,3,200904,3,200711
2524351,2,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,41,3,2,12,4,1,1,1,4,1,14,1,201405,1,1,3,7,1,0,1,1,0,2,1,1,1,201405,1,201305,1,201207,1,201106,1,201007,1,200904,1,200801
2526551,0,0,0,2,1,1,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,5,4,12,4,1,1,1,2,1,14,1,200904,0,1,2,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,200904,1,200710
2527611,1729,1,1,2,1,1,1,2013,0,3,2013,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,66,6,4,13,4,1,2,1,2,1,16,1,201007,0,0,1,2,1,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,1,201007,1,200905,1,200806
2528285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,2,2,12,4,1,2,1,1,1,12,5,201108,0,1,4,9,1,0,0,0,0,1,1,1,0,0,0,0,0,0,5,201108,5,201007,5,200904,5,200710
2529781,0,0,0,3,1,1,3,2011,0,6,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,7,4,9,2,2,1,0,2,1,13,1,200904,0,1,1,2,1,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,1,200904,1,200710
2530373,0,0,0,2,1,2,4,2010,1,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,3,2,10,3,3,2,0,2,1,8,6,201009,0,1,4,9,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,6,201009,6,200905,3,200807
2531453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,4,3,10,3,1,1,1,1,1,11,3,200911,0,1,3,7,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,3,200911,0,0
2532553,0,0,0,3,1,2,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,5,4,11,3,1,1,1,1,1,12,3,200904,0,1,2,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,200904,3,200711
2533411,1568,1,1,2,1,1,3,2011,0,4,2009,2,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,47,4,3,9,2,1,1,1,3,1,15,1,201106,0,1,1,2,1,0,0,0,1,2,2,1,0,0,0,0,0,0,1,201106,1,201007,1,200904,1,200710
2534481,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,53,4,3,13,4,1,2,1,2,3,16,1,201405,1,1,1,2,2,0,0,0,0,2,1,1,1,201405,1,201305,1,201206,1,201107,1,201007,1,200904,1,200712
2536634,0,2,1,2,1,1,3,2011,0,4,2009,2,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,201502,0,1,69,6,4,9,2,2,2,1,1,3,3,4,201107,0,1,3,7,2,0,0,0,0,1,6,1,0,0,0,0,0,0,4,201107,4,201101,0,0,4,200808
2538381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,43,3,2,10,3,4,1,0,4,1,11,1,201404,1,1,3,7,1,0,0,1,0,3,1,1,1,201404,1,201306,3,201206,3,201107,1,201007,1,200904,1,200710
2539331,0,0,0,1,1,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,3,2,12,4,4,1,1,4,3,16,1,201305,0,1,3,5,2,0,0,0,1,3,1,1,0,0,1,201305,1,201207,1,201106,1,201007,1,200904,1,200710
2540902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,7,4,7,1,1,2,1,1,1,4,2,200712,0,1,3,7,1,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,200712
2541912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,7,4,4,1,1,2,1,1,3,6,2,201207,0,1,2,4,1,0,0,0,0,1,5,0,0,0,0,0,2,201207,2,201107,2,201007,2,200904,2,200710
2542495,0,0,0,0,0,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,55,5,3,10,3,3,2,1,2,2,9,1,201405,1,1,1,2,1,0,0,0,0,2,1,1,1,201405,5,201305,6,201206,6,201107,5,201007,5,200904,5,200711
2543495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,54,4,3,12,4,2,1,1,1,1,13,5,200904,0,1,3,5,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,200904,5,200710
2544491,0,0,0,2,1,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,5,3,11,3,1,1,1,2,1,16,1,201008,0,1,4,9,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,201008,1,200907,1,200711
2545585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,5,4,14,4,2,2,1,1,1,11,5,201404,1,1,2,4,1,0,0,0,0,1,1,0,5,201404,6,201305,5,201206,5,201107,5,201007,5,200904,5,200710
2546593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,5,4,11,3,1,2,1,1,1,11,3,201305,0,1,4,9,1,0,0,0,0,1,1,0,0,0,3,201305,3,201207,3,201106,3,201007,3,200904,3,200805
2547395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,45,4,3,12,4,2,1,1,2,1,17,5,201405,1,1,1,2,1,0,0,0,0,2,2,1,5,201405,5,201305,5,201206,5,201107,6,201007,5,200904,5,200710
2548661,0,0,0,2,1,1,1,2013,0,3,2013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,6,4,12,4,1,1,1,2,1,12,1,201303,0,1,2,3,1,0,0,0,0,2,5,1,0,0,0,0,1,201303,1,201108,1,201007,1,200904,1,200712
2549605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,65,6,4,10,3,1,1,1,1,1,3,5,201405,1,1,2,4,1,0,0,0,0,1,2,1,5,201405,5,201305,5,201206,5,201107,5,201007,6,200904,5,200711
2550291,0,0,0,2,1,1,3,2011,0,5,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,3,2,10,3,1,2,1,5,1,15,1,201108,0,1,4,9,1,0,0,3,0,2,7,1,0,0,0,0,0,0,1,201108,1,201008,1,200910,1,200711
2552543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,5,4,9,2,1,2,1,1,4,4,3,201404,1,1,3,5,2,0,0,0,0,1,2,1,3,201404,3,201305,3,201207,3,201107,3,201007,3,200904,3,200711
2554441,0,1,1,1,1,1,1,2013,0,3,2013,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,50,4,3,9,2,1,2,1,2,1,12,1,201404,1,1,3,6,1,0,0,0,0,2,1,1,1,201404,1,201305,1,201207,1,201107,1,201007,1,200905,1,200710
2555255,2,1,1,2,1,1,1,2013,0,3,2013,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,31,2,2,12,4,1,2,1,2,1,14,1,201305,0,1,2,3,1,0,0,0,0,2,7,1,0,0,1,201305,1,201206,1,201107,5,201007,5,200904,5,200710
2556515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,5,3,10,3,1,2,1,1,3,4,5,201405,1,1,1,2,2,0,0,0,0,1,1,1,5,201405,5,201305,5,201207,5,201107,5,201007,5,200904,5,200710
2557351,1,1,1,1,1,1,1,2013,0,4,2013,4,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,41,3,2,12,4,4,1,1,4,1,16,1,201305,0,1,4,9,1,0,1,1,0,2,1,1,0,0,1,201305,1,201207,1,201107,1,201008,1,200904,1,200710
2558261,0,0,0,2,1,1,4,2010,0,3,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,31,2,2,9,2,1,1,1,4,4,11,1,201007,0,1,3,7,2,0,1,1,0,2,1,1,0,0,0,0,0,0,0,0,1,201007,1,200904,1,200710
2559361,0,0,0,1,1,1,3,2011,0,4,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,3,2,12,4,4,1,1,3,3,13,1,201405,1,1,4,9,1,0,0,0,0,3,1,1,1,201405,1,201310,1,201206,1,201108,1,201007,1,200904,1,200710
2560812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,7,4,12,4,1,2,1,1,3,9,2,200906,0,1,4,9,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,200906,2,200710
2561493,0,0,0,4,1,2,5,2009,0,2,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,4,3,9,2,1,2,1,1,3,9,3,200710,0,1,3,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,200710
2562645,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201411,0,1,69,6,4,12,4,1,1,1,2,1,15,1,201404,1,1,2,4,1,0,0,0,0,2,1,0,1,201404,1,201305,1,201206,1,201107,1,201007,5,200905,5,200710
2563225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2,1,10,3,1,2,1,4,1,13,1,201405,1,1,1,1,1,0,0,0,0,4,7,1,1,201405,1,201305,1,201208,1,201106,1,201007,5,200904,5,200710
2564501,1,1,1,1,1,1,1,2013,0,4,2013,4,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,56,5,3,11,3,4,1,1,4,1,15,1,201405,1,1,4,9,1,0,0,0,2,2,1,1,1,201405,1,201305,1,201207,1,201107,1,201008,1,200905,1,200710
2565561,5,1,1,1,1,1,1,2013,0,3,2013,3,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,62,5,4,9,2,1,1,1,2,4,9,1,201405,1,1,4,9,1,0,0,0,0,2,5,1,1,201405,1,201305,1,201207,1,201108,1,201007,1,200904,1,200802
2566692,0,0,0,2,1,2,3,2011,0,5,2009,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,7,4,10,3,5,1,1,1,1,8,2,201107,0,1,3,7,1,0,0,0,0,1,5,1,0,0,0,0,0,0,2,201107,2,201007,2,200904,2,200806
2567461,0,0,0,2,1,1,1,2013,0,4,2013,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,4,3,10,3,1,1,1,4,1,12,1,201305,0,1,2,4,1,0,0,0,2,2,1,1,0,0,1,201305,1,201209,1,201107,0,0,1,200905,1,200712
2568441,1,1,1,1,1,1,1,2013,0,3,2013,3,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201412,0,1,50,4,3,13,4,1,1,1,2,1,12,1,201408,1,0,2,4,1,0,0,0,0,2,1,1,1,201408,1,201305,1,201207,1,201107,1,201007,1,200905,1,200710
