"caseid_new","w4_xqualified","w4_status","w4_complete","w4_source","w4_duration","w4_HCMST_interview_fin_yrmo","w4_xtype","w4_xyear","w4_xmonth","w4_xmarry","w4_xlast","w4_xwave1_month","w4_xcivil","w4_xss","w4_q1","w4_q2","w4_quality","w4_attractive","w4_attractive_partner","w4_q3","w4_q4","w4_mbtiming_year","w4_mbtiming_month","w4_q5","w4_q6","w4_q7","w4_mar_year","w4_mar_month","w4_civ_year","w4_q8_a","w4_q8_b","w4_q9","w4_q10","w4_nonmbtiming_year","w4_nonmbtiming_month","relationship_quality_w4","w4_broke_up","w234_combo_breakup","pp4_ppeduc","pp4_ppeducat","pp4_ppethm","pp4_pphhhead","pp4_pphhsize","pp4_pphouse","pp4_ppincimp","pp4_ppmarit","pp4_ppmsacat","pp4_ppreg4","pp4_ppreg9","pp4_pprent","pp4_ppt01","pp4_ppt25","pp4_ppt612","pp4_ppt1317","pp4_ppt18ov","pp4_ppwork","pp4_ppnet","pp4_ppcmdate_yrmo","pp4_newer","ppa2009_services_yrmo","ppa2009_how_often_services"
734541,1,3,1,1,5,201311,2,2011,6,1,2,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,3,1,1,2,4,14,1,1,1,1,1,0,0,0,0,2,5,1,200904,0,200902,5
735751,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1,11,2,1,4,9,1,0,0,0,0,1,5,1,201305,1,200903,5
736583,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,4,1,2,3,9,3,1,3,7,2,0,0,0,0,2,4,0,200904,0,200903,6
737741,1,2,1,1,6,201303,2,2011,4,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,1,1,2,2,11,1,1,2,3,1,0,0,0,0,2,5,1,201309,1,200903,4
738561,1,4,0,0,0,0,2,2009,2,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,3,1,4,1,1,2,3,1,0,0,0,0,3,6,1,200906,0,200903,4
739585,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1,1,1,1,12,5,1,1,2,1,0,0,0,0,1,1,1,200904,0,200902,2
740205,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,1,1,0,5,4,8,5,1,4,8,3,0,1,1,0,3,7,1,201305,1,200902,0
741351,1,1,1,1,0,201303,2,2011,4,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,1,4,0,3,2,13,1,0,4,9,1,0,1,0,0,2,1,0,201304,1,200904,6
742246,1,2,0,0,0,0,2,2011,6,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,2,1,14,1,1,3,0,1,0,0,0,0,2,1,1,201007,0,200903,6
743505,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,1,3,9,5,1,3,7,2,0,0,0,0,1,1,1,200904,0,200902,6
744391,1,3,1,2,0,201311,2,2010,3,1,3,2,0,2,1,1,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,1,1,2,3,7,1,1,3,7,2,0,0,0,0,2,6,0,201002,0,200904,1
745435,1,2,0,0,0,0,2,2010,3,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,1,3,16,5,1,4,0,2,0,0,0,0,1,1,1,201309,1,200903,5
746481,1,4,0,0,0,0,2,2009,2,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,3,1,10,1,0,3,6,3,0,0,0,0,3,2,1,200905,0,200903,1
747281,1,2,1,1,1,201304,2,2011,4,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,7,1,13,1,1,4,8,1,0,2,1,0,4,1,1,201309,1,200902,2
748371,1,2,0,0,0,0,2,2011,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,1,6,1,14,1,1,2,3,1,0,0,3,1,2,1,1,201107,0,200903,3
749566,1,1,1,1,1,201304,1,2011,4,2,2,2,0,1,0,0,2,2,2,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,4,0,0,13,4,1,1,2,1,18,6,1,4,8,1,0,0,0,0,2,1,1,201306,1,200903,0
750561,1,1,1,1,4,201303,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1,1,2,1,13,1,1,3,5,1,0,0,0,0,2,1,1,201305,1,200903,4
752271,1,2,0,0,0,0,2,2011,4,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,6,1,14,1,1,4,8,1,0,0,3,0,3,1,1,200904,0,200903,0
753792,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,1,1,4,2,1,1,2,1,0,0,0,0,1,5,0,200904,0,200902,5
754281,1,1,1,1,2,201303,2,2011,4,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,4,1,11,1,0,2,4,2,0,1,1,0,2,7,1,201207,1,200902,1
755501,1,3,1,2,0,201311,2,2011,5,1,2,2,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,5,1,4,1,15,1,0,1,2,1,0,0,0,0,4,2,1,201206,1,200903,4
756296,1,1,1,1,1,201303,2,2011,4,2,2,2,0,2,0,0,2,2,2,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,4,0,0,9,2,4,1,3,4,5,6,1,2,3,1,0,0,0,0,3,6,1,201305,1,200902,5
757562,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,1,2,1,6,2,0,2,3,1,0,0,0,0,2,6,0,201007,0,200902,5
758456,1,1,1,1,8,201303,1,2011,4,2,2,2,0,1,0,0,1,1,1,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,5,0,0,11,3,2,1,4,1,15,6,1,3,7,1,0,0,2,0,2,2,1,201306,1,200902,6
760933,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,1,4,9,3,1,4,9,1,0,0,0,0,1,7,0,200904,0,200903,5
761391,1,1,1,1,4,201303,2,2011,4,1,2,2,0,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,4,1,1,4,1,16,1,1,4,9,1,0,1,1,0,2,1,1,201305,1,200903,0
762205,1,2,1,1,10394,201304,2,2010,3,1,3,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,4,3,0,7,1,15,1,1,4,9,1,0,1,1,0,5,7,1,201009,0,201003,2
764225,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,0,4,1,15,5,0,2,3,1,0,0,0,0,4,1,1,201305,1,200907,4
766663,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,5,1,1,1,8,3,1,2,4,1,0,0,0,0,1,2,0,201106,0,200903,1
767351,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,1,0,1,1,10,3,1,4,9,2,0,0,0,0,1,1,1,201305,1,200902,0
768371,1,2,1,1,60726,201305,2,2011,4,1,2,2,0,2,1,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,4,1,1,5,1,13,1,1,2,4,1,0,1,2,0,2,1,1,201309,1,200907,5
769435,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,1,3,11,5,1,4,8,2,0,0,0,0,1,1,1,200904,0,200904,0
770235,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1,0,4,1,16,5,1,2,3,1,0,0,0,0,4,4,1,200904,0,200902,3
771351,1,2,1,1,5,201303,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,0,5,1,15,1,1,3,7,1,0,0,2,1,2,7,1,201002,0,200903,2
772291,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,3,1,1,9,1,15,1,1,4,8,1,1,2,4,0,2,1,1,201305,1,200903,2
773351,1,1,1,1,2,201303,2,2011,4,1,2,2,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,3,2,1,4,1,12,1,1,1,2,1,0,0,1,0,3,1,1,201305,1,200903,1
774401,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,1,1,1,1,11,1,1,3,6,1,0,0,0,0,1,1,0,201106,0,200903,0
775703,1,2,0,0,0,0,2,2011,5,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,1,1,1,5,3,1,3,5,1,0,0,0,0,1,6,0,201007,0,200903,2
776643,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,1,1,12,3,1,3,5,1,0,0,0,0,1,5,0,201107,0,200903,0
777281,1,1,1,1,1,201304,2,2011,5,1,2,2,0,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,11,3,1,0,6,1,11,1,1,2,3,1,0,0,2,0,4,7,1,201304,1,200903,3
778421,1,1,1,1,2,201303,2,2011,4,1,2,2,0,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,4,1,1,4,1,18,1,1,4,9,1,0,0,0,2,2,1,1,201305,1,200905,4
779623,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,2,2,10,3,1,1,1,2,0,0,0,0,2,5,0,201305,1,200903,5
780753,1,1,1,1,12,201303,1,2011,4,2,2,2,0,1,0,0,1,3,2,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,5,0,0,5,1,1,1,2,1,10,3,1,3,7,1,0,0,0,0,2,5,1,201305,1,200903,5
781615,1,1,1,1,2,201303,1,2011,4,2,2,2,1,2,0,0,1,2,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,5,0,0,13,4,1,1,2,1,19,6,1,4,9,1,0,0,0,0,2,2,1,201306,1,200905,5
782861,1,3,0,0,0,0,2,2011,6,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,2,1,12,1,1,2,3,1,0,0,0,0,2,5,1,200904,0,200904,2
784651,1,2,1,1,3,201303,2,2010,3,1,3,2,0,2,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1,1,2,1,14,1,1,2,4,1,0,0,0,0,2,5,1,201007,0,200902,6
786215,1,1,0,0,0,0,2,2011,4,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,10,1,6,6,1,4,9,1,1,0,0,0,9,1,1,201208,1,200811,0
787561,1,1,1,1,6,201303,2,2011,4,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,1,1,2,1,13,1,1,2,3,1,0,0,0,0,2,1,1,201306,1,200904,5
788331,1,2,1,1,2,201303,2,2011,4,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,4,1,1,3,1,12,1,1,4,9,1,0,0,0,1,2,4,1,201206,1,200903,0
789391,1,2,1,1,4,201303,2,2011,4,1,2,2,0,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,4,1,1,3,1,14,1,1,4,8,1,0,0,0,1,2,1,1,201007,0,200902,2
790595,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,2,1,1,3,4,5,1,3,6,2,0,0,0,0,1,6,1,201007,0,200903,0
791225,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,1,1,1,1,11,1,1,3,5,1,0,0,0,0,1,1,1,201302,1,200905,2
792573,1,3,0,0,0,0,2,2009,2,2,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0,1,1,6,3,1,1,2,1,0,0,0,0,1,6,0,200904,0,200903,2
793436,1,2,0,0,0,0,1,2009,2,1,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,1,2,3,14,6,1,4,9,2,0,0,0,0,2,1,1,200806,0,200810,0
794276,1,1,1,1,5,201303,2,2011,4,2,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2012,5,0,1,1,12,4,1,1,1,2,10,5,1,2,4,1,0,0,0,0,1,1,1,201305,1,200903,0
795475,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,5,1,2,1,1,5,1,2,3,1,0,0,0,0,2,4,1,201307,1,200903,0
797421,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,1,1,2,1,11,3,1,1,1,1,0,0,0,1,1,1,1,201206,1,200903,5
798543,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,1,3,7,3,1,1,1,2,0,0,0,0,1,1,0,201305,1,200902,5
799451,1,1,1,1,2,201303,2,2011,3,1,2,2,0,2,1,1,-1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,0,4,3,12,1,1,4,9,2,0,0,0,0,4,7,1,201305,1,200902,0
800531,1,2,0,0,0,0,2,2010,3,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,4,1,8,1,1,4,8,1,0,0,0,0,4,4,1,200905,0,200902,0
801583,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,2,1,1,3,3,3,1,3,5,2,0,0,0,0,1,6,1,200904,0,200903,5
802475,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,2,1,11,5,1,4,8,1,0,0,0,1,1,1,1,201305,1,200903,5
803573,1,4,0,0,0,0,2,2010,3,2,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,1,0,2,1,13,6,1,3,5,1,0,0,0,0,2,1,1,201008,0,200903,4
805546,1,1,1,1,0,201303,2,2011,4,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,11,3,1,1,1,1,6,5,1,3,5,2,0,0,0,0,1,6,0,201304,1,200903,3
806551,1,2,1,1,1529,201304,1,2011,5,1,2,2,0,1,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,4,1,1,2,1,14,1,1,1,1,1,0,0,0,0,2,5,1,200904,0,200905,5
808583,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,1,1,1,3,10,3,1,1,2,2,0,0,0,0,1,1,1,200904,0,200903,6
809281,1,4,0,0,0,0,2,2010,3,1,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,3,1,15,1,1,3,6,1,0,0,1,0,2,1,1,200906,0,200903,2
810426,1,1,1,1,2,201303,2,2011,4,2,2,2,0,2,0,0,3,2,2,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,3,0,0,10,3,1,1,2,1,14,6,1,4,9,1,0,0,0,0,2,1,1,201305,1,200902,3
811741,1,1,1,1,7,201303,2,2011,4,1,2,2,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,1,1,1,2,3,10,1,1,2,3,1,0,0,0,0,2,6,1,201307,1,200903,4
812613,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,1,1,12,3,1,4,9,1,0,0,0,0,1,1,1,201305,1,200903,0
813506,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,1,1,2,1,8,3,1,4,9,1,0,0,0,1,1,5,1,201305,1,200903,5
814822,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,2,4,8,2,1,2,3,2,0,0,0,0,2,5,1,200904,0,200903,4
815575,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,1,1,1,1,9,5,1,2,3,1,0,0,0,0,1,1,0,201305,1,200904,6
816456,1,1,1,1,1,201303,1,2011,4,2,2,2,1,2,0,0,2,2,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,4,0,0,13,4,3,1,4,1,16,6,1,4,9,1,0,1,1,0,2,1,1,201304,1,200903,0
817691,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,2,1,12,1,1,3,7,1,0,0,0,0,2,7,0,200904,0,200903,2
818301,1,1,1,1,4,201303,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1,1,4,1,13,1,0,4,9,1,0,1,1,0,2,1,1,201305,1,200903,6
819481,1,1,1,1,6,201304,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,2,1,1,4,1,13,1,1,3,6,1,0,0,0,1,3,1,1,201305,1,200903,2
820666,1,1,1,1,2,201303,1,2011,4,2,2,2,0,1,0,0,2,4,3,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,4,0,0,10,3,1,1,2,1,14,6,1,3,7,1,0,0,0,0,2,5,1,201305,1,200903,6
821611,1,4,0,0,0,0,2,2009,2,1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,10,1,5,1,0,3,6,1,0,0,0,3,7,6,1,200710,0,200902,2
822235,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,1,1,1,3,1,5,1,4,9,2,0,0,0,0,1,1,1,200905,0,200903,4
824713,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,1,1,1,3,3,3,1,3,5,3,0,0,0,0,1,5,0,201007,0,200903,6
825281,1,1,1,1,3,201303,2,2011,4,1,2,2,0,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,3,1,1,6,1,9,1,1,2,3,1,1,1,2,0,2,7,1,201305,1,200902,2
826486,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,1,1,1,1,3,2,1,4,9,2,0,0,0,0,1,6,0,201308,1,200903,5
827952,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,1,1,1,3,1,2,1,2,3,2,0,0,0,0,1,5,1,201303,1,200904,1
828286,1,2,1,1,1,201304,2,2010,3,1,3,2,0,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,3,1,0,4,1,12,1,0,4,8,2,0,0,1,0,3,1,1,201007,0,200903,3
829216,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,1,1,1,1,12,5,1,3,7,1,0,0,0,0,1,1,1,201305,1,200902,3
830551,1,1,1,1,1,201303,2,2011,4,1,2,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,1,1,2,1,1,1,1,4,9,2,0,0,0,0,2,6,1,201305,1,200906,2
831431,1,1,1,1,4,201303,2,2011,4,1,2,2,0,2,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,1,4,1,4,1,13,1,1,4,9,1,0,0,0,1,3,1,1,201106,0,200910,2
832551,1,1,1,1,2,201303,2,2011,4,1,2,2,0,2,1,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,1,3,1,4,1,3,1,1,3,5,1,1,0,0,0,3,1,1,201305,1,200903,3
833543,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,4,1,2,1,3,2,1,3,7,2,0,0,0,0,2,6,0,201305,1,200903,0
834531,1,1,1,1,5,201303,2,2011,4,1,2,2,0,2,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,1,1,1,2,1,9,1,1,3,5,1,0,0,0,0,2,6,1,201305,1,200902,5
836491,1,4,0,0,0,0,2,2010,3,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,2,1,2,1,16,1,1,3,6,1,0,0,0,0,2,1,0,201007,0,200903,2
837215,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,1,0,2,1,11,5,1,4,9,1,0,0,0,0,2,1,1,201110,1,200902,3
838523,1,1,1,1,3,201303,1,2011,4,2,2,2,0,1,0,0,2,4,2,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,4,0,0,12,4,1,1,2,1,8,6,1,2,3,1,0,0,0,0,2,5,1,201305,1,200903,0
839386,1,1,0,0,0,0,2,2011,4,2,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,5,1,8,1,11,1,1,2,3,1,0,1,0,0,7,1,1,201107,0,200905,3
840205,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,2,1,0,3,1,12,5,1,3,6,1,0,0,0,0,3,1,1,201305,1,200902,4
841581,1,3,1,2,0,201311,2,2011,6,1,2,2,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,3,2,1,2,1,11,1,1,3,7,1,0,0,0,0,2,6,1,200905,0,200903,2
842195,1,1,1,1,1,201303,2,2011,4,2,2,2,0,2,0,0,1,4,1,0,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,5,0,0,10,3,1,0,3,1,17,6,1,4,9,1,0,0,0,0,3,1,1,201305,1,200902,0
843215,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,3,1,0,2,3,15,5,1,3,5,2,0,0,0,0,2,1,1,200807,0,200810,0
844645,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,1,1,1,3,4,5,1,1,2,2,0,0,0,0,1,6,0,201007,0,200903,4
845465,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,2,0,1,1,4,5,1,2,3,1,0,0,0,0,1,4,1,201305,1,200903,0
846681,1,2,0,0,0,0,2,2011,6,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,1,2,1,15,1,1,2,3,1,0,0,0,0,2,5,0,200904,0,200903,4
847471,1,1,1,1,1,201303,2,2011,3,1,2,2,0,2,1,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,2,1,1,2,4,9,1,1,3,5,2,0,0,0,0,2,1,1,201305,1,200904,0
848275,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4,2,1,2,3,13,5,1,1,2,2,0,0,0,0,2,1,1,201305,1,200902,5
849591,1,1,1,1,4,201303,2,2011,4,1,2,2,0,2,1,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,1,1,1,2,3,7,1,1,4,8,2,0,0,0,0,2,6,1,201306,1,200903,5
